,Time,Height AGL,Height MSL,Velocity,Acceleration,Mass,Thrust,Drag,Air Density,Air Pressure,Air_Temperature,Speed of Sound,Drag Coefficient,Mach,Cross-sectional Area
0,0,0.10987616928446187,1219.3098761692845,2.1994839500324423,21.935652030258677,315.0,10000,-0.119610468517266,1.135884798389156,97865.41774036136,300.14928580489965,347.30537230328196,0.5,0.006332997199109717,0.043533471979770595
1,0.1,0.44028908181962834,1219.6402890818197,4.410736608584378,22.052514103149818,313.83333333333337,10000,-0.480990628148392,1.135850193293925,97861.73599549069,300.1471381209681,347.3041297490981,0.5,0.012699925600570353,0.043533471979770595
2,0.2,0.9924161131132223,1220.1924161131133,6.633767884020312,22.169462815533816,312.66666666666663,10000,-1.0879596764281005,1.1357923692411305,97855.58397152074,300.14354929526473,347.3020534046069,0.5,0.01910085995458245,0.043533471979770595
3,0.30000000000000004,1.767435573839748,1220.9674355738398,8.868586568878897,22.286486901186198,311.5,10000,-1.9443302804985123,1.1357112055492522,97846.94891779586,300.13851166877004,347.299138823615,0.5,0.025535872616669633,0.043533471979770595
4,0.4,2.766526597533584,1221.9665265975336,11.115200325433154,22.403574950771585,310.33333333333337,10000,-3.053906943884235,1.1356065825747146,97835.81823078686,300.132017577116,347.2953815506372,0.5,0.03200503351298528,0.043533471979770595
5,0.5,3.990869026850987,1223.190869026851,13.37361567151204,22.520715414526602,309.16666666666663,10000,-4.420484342193777,1.1354783817430754,97822.17945802577,300.12405935132546,347.29077712121585,0.5,0.03850841010627878,0.043533471979770595
6,0.6,5.441643298428517,1224.6416432984286,15.643837966599357,22.637896605103172,308.0,10000,-6.04784562822387,1.1353264855804126,97806.02030205914,300.1146293185602,347.28532106224475,0.5,0.04504606736256346,0.043533471979770595
7,0.7,7.120030326365622,1226.3200303263657,17.925871398226242,22.755106700574725,306.83333333333337,10000,-7.939760706987499,1.1351507777448984,97787.32862441838,300.1037198028786,347.27900889229755,0.5,0.051618067718528976,0.043533471979770595
8,0.7999999999999999,9.02721138436209,1228.2272113843621,20.21971896867374,22.872333747607748,305.66666666666663,10000,-10.099984481231584,1.134951143058552,97766.09244960625,300.0913231260016,347.2718361219601,0.5,0.05822447104974178,0.043533471979770595
9,0.8999999999999999,11.164367986541265,1230.3643679865413,22.525382482002218,22.98956566480113,304.5,10000,-12.532255068056,1.1347274675391608,97742.29996909751,300.07743160808747,347.263798254167,0.5,0.06486533463967814,0.043533471979770595
10,0.9999999999999999,13.532681766993846,1232.732681766994,24.842862531424625,23.106790246195732,303.33333333333337,10000,-15.240291987292222,1.1344796384323566,97715.93954535252,300.06203756851454,347.25489078454194,0.5,0.07154071314963466,0.043533471979770595
11,1.0999999999999999,16.13333435807681,1235.3333343580769,27.17215848704079,23.223995164956385,302.16666666666663,10000,-18.227794322347158,1.1342075442438453,97686.99971584279,300.0451333266725,347.2451092017424,0.5,0.0782506585895622,0.043533471979770595
12,1.2,18.967507267504516,1238.1675072675046,29.51326848395026,23.341167977228356,301.0,10000,-21.49843885426553,1.1339110747717704,97655.46919708603,300.0267112027612,347.23444898780764,0.5,0.08499522028986978,0.043533471979770595
13,1.3,22.036381754271133,1241.2363817542712,31.86618941076131,23.458296126170712,299.83333333333337,10000,-25.055878169812658,1.1335901211392034,97621.33688869026,300.0067635185972,347.22290561851037,0.5,0.09177444487424545,0.043533471979770595
14,1.4000000000000001,25.34113870344322,1244.5411387034433,34.23091689851404,23.575366946168213,298.66666666666663,10000,-28.903738744428427,1.1332445758267466,97584.59187740408,299.9852825984276,347.2104745637121,0.5,0.09858837623354236,0.043533471979770595
15,1.5000000000000002,28.88295849986821,1248.0829584998683,36.607445310035594,23.692367667223685,297.5,10000,-33.045619000952826,1.1328743327052426,97545.22344117274,299.96226076975086,347.1971512877218,0.5,0.10543705550077816,0.043533471979770595
16,1.6000000000000003,32.66302090083832,1251.8630209008384,38.99576772974579,23.809285419532934,296.33333333333337,10000,-37.48508734507299,1.1324792870685714,97503.22105319754,299.93769036414454,347.18293124965726,0.5,0.11232052102729716,0.043533471979770595
17,1.7000000000000004,36.6825049077604,1255.8825049077604,41.39587595393161,23.9261072382434,295.16666666666663,10000,-42.225680178492325,1.1320593356665283,97458.57438599726,299.91156371809956,347.1678099038105,0.5,0.11923880836014471,0.043533471979770595
18,1.8000000000000005,40.94258863687628,1260.1425886368763,43.807760481509064,24.04282006839839,294.0,10000,-47.27089989087233,1.1316143767377664,97411.27331546944,299.8838731738603,347.15178270001496,0.5,0.12619195022070437,0.043533471979770595
19,1.9000000000000006,45.444449189084935,1264.644449189085,46.23141050529135,24.159410770068366,292.8333333333333,10000,-52.62421283164874,1.131144310042793,97361.30792495025,299.8546110802709,347.134845084016,0.5,0.1331799764846485,0.043533471979770595
